A001340,PKC,KOSPI,"6,310",100,1.56%,"6,490","6,490","6,300","20,357","130,065,090",N
A362320,청담글로벌,KOSDAQ,"5,770",10,0.17%,"5,870","5,940","5,650","22,195","128,865,820",N
A148150,세경하이테크,KOSDAQ,"7,210",60,0.84%,"7,090","7,220","7,020","17,952","128,453,810",N
A440110,파두,KOSDAQ,"10,630",150,1.39%,"10,780","11,100","10,630","11,874","127,862,280",N
A009520,포스코엠텍,KOSDAQ,"12,110",10,0.08%,"12,120","12,220","12,050","10,512","127,699,130",N
A011500,한농화성,KOSPI,"14,790",30,0.20%,"14,850","15,020","14,760","8,552","127,300,210",N
A074600,원익QnC,KOSDAQ,"17,090",130,0.77%,"16,920","17,150","16,920","7,347","125,443,910",N
A322310,오로스테크놀로지,KOSDAQ,"22,950",150,0.66%,"21,500","23,200","21,500","5,404","123,383,800",N
A348340,뉴로메카,KOSDAQ,"25,200",0,0%,"25,450","25,450","24,650","4,928","123,346,950",N
A064260,다날,KOSDAQ,"2,830",30,1.07%,"2,855","2,860","2,815","43,179","122,727,075",N
A089860,롯데렌탈,KOSPI,"29,500",50,0.17%,"29,600","29,800","29,300","4,132","122,540,375",N
A424960,스마트레이더시스템,KOSDAQ,"9,610",40,0.41%,"9,800","10,000","9,590","12,659","122,408,470",N
A006110,삼아알미늄,KOSPI,"23,650","1,050",4.25%,"24,700","24,700","23,600","5,044","120,870,825",N
A036620,감성코퍼레이션,KOSDAQ,"3,565",65,1.79%,"3,680","3,680","3,520","33,800","120,224,185",N
A120110,코오롱인더,KOSPI,"30,700",500,1.66%,"30,000","31,150","30,000","3,843","118,405,600",N
A003850,보령,KOSPI,"8,460",60,0.70%,"8,510","8,520","8,390","13,899","117,248,610",N
A001250,GS글로벌,KOSPI,"2,555",0,0%,"2,550","2,575","2,530","45,837","117,108,400",N
A194370,제이에스코퍼레이션,KOSPI,"8,120",90,1.12%,"8,150","8,490","8,010","14,247","115,549,180",N
A280360,롯데웰푸드,KOSPI,"116,800",800,0.68%,"118,200","119,000","116,700",975,"114,441,400",N
A004000,롯데정밀화학,KOSPI,"35,000",50,0.14%,"35,400","35,600","35,000","3,225","114,186,500",N
A005420,코스모화학,KOSPI,"15,110",50,0.33%,"15,080","15,450","15,080","7,472","113,862,360",N
A455900,엔젤로보틱스,KOSDAQ,"23,500",350,1.51%,"23,850","23,850","23,150","4,871","113,670,175",N
A441270,파인엠텍,KOSDAQ,"5,480",230,4.38%,"5,300","5,520","5,300","20,533","111,442,180",N
A360070,탑머티리얼,KOSDAQ,"27,250",200,0.73%,"27,350","27,900","26,800","4,056","110,982,200",N
A298050,HS효성첨단소재,KOSPI,"181,900","2,500",1.39%,"179,400","182,300","179,400",603,"109,511,600",N
A456040,OCI,KOSPI,"54,700",100,0.18%,"54,800","55,500","54,500","1,962","107,681,000",N
A005440,현대지에프홀딩스,KOSPI,"5,540",10,0.18%,"5,530","5,640","5,530","18,899","105,483,070",N
A004990,롯데지주,KOSPI,"22,800",150,0.65%,"22,750","22,950","22,700","4,615","105,290,700",N
A056080,유진로봇,KOSDAQ,"7,420",80,1.09%,"7,370","7,430","7,300","14,269","105,198,015",N
A200130,콜마비앤에이치,KOSDAQ,"13,200",170,1.27%,"13,310","13,460","13,160","7,921","105,023,610",N
A285130,SK케미칼,KOSPI,"39,900",700,1.72%,"40,450","41,000","39,700","2,618","104,833,200",N
A388870,파로스아이바이오,KOSDAQ,"6,200",100,1.59%,"6,440","6,640","6,090","16,863","104,783,360",N
A458650,성우,KOSDAQ,"14,570",60,0.41%,"14,660","14,850","14,570","7,157","104,655,580",N
A036810,에프에스티,KOSDAQ,"18,100",130,0.72%,"18,010","18,170","17,950","5,667","102,674,380",N
A041440,현대에버다임,KOSDAQ,"8,560",90,1.04%,"8,680","8,680","8,420","11,890","101,343,250",N
A300720,한일시멘트,KOSPI,"18,240",150,0.83%,"18,090","18,290","17,960","5,549","100,938,510",N
A030000,제일기획,KOSPI,"18,360",30,0.16%,"18,600","18,600","18,310","5,443","100,409,240",N
A058430,포스코스틸리온,KOSPI,"38,150",200,0.52%,"38,700","38,700","37,900","2,623","100,284,000",N
A093370,후성,KOSPI,"4,335",45,1.03%,"4,395","4,420","4,220","23,016","100,146,400",N
A211270,AP위성,KOSDAQ,"12,320",80,0.65%,"12,400","12,400","12,250","8,122","99,835,100",N
A389260,대명에너지,KOSDAQ,"14,210",10,0.07%,"14,190","14,220","14,030","6,970","98,702,460",N
A033790,피노,KOSDAQ,"5,320",20,0.38%,"5,300","5,390","5,210","18,332","96,978,830",N
A025820,이구산업,KOSPI,"4,250",20,0.47%,"4,235","4,270","4,235","22,563","95,885,281",N
A097520,엠씨넥스,KOSPI,"24,600",250,1.03%,"24,350","24,650","23,950","3,880","94,429,550",N
A248070,솔루엠,KOSPI,"16,290",0,0%,"16,290","16,440","16,270","5,789","94,393,370",N
A000240,한국앤컴퍼니,KOSPI,"15,270",170,1.13%,"15,300","15,300","15,050","6,152","93,708,190",N
A023530,롯데쇼핑,KOSPI,"67,100",300,0.45%,"66,800","68,000","66,600","1,389","93,441,500",N
A032190,다우데이타,KOSDAQ,"11,950",120,1.01%,"11,800","11,950","11,800","7,810","93,091,690",N
A144510,지씨셀,KOSDAQ,"20,250",450,2.17%,"20,700","21,000","20,050","4,572","92,724,400",N
A256840,한국비엔씨,KOSDAQ,"4,100",40,0.97%,"4,145","4,190","4,025","21,871","89,884,560",N
A006040,동원산업,KOSPI,"41,900",150,0.36%,"41,750","42,100","41,750","2,142","89,870,050",N
A004560,현대비앤지스틸,KOSPI,"12,040",50,0.41%,"12,090","12,140","11,940","7,407","89,548,680",N
A199800,툴젠,KOSDAQ,"35,350","1,450",3.94%,"37,750","37,750","33,400","2,554","89,353,050",N
A357780,솔브레인,KOSDAQ,"178,400",400,0.22%,"177,400","180,300","176,200",495,"88,664,200",N
A003030,세아제강지주,KOSPI,"220,500","12,000",5.16%,"231,500","234,000","220,500",391,"87,658,000",N
A166480,코아스템켐온,KOSDAQ,"3,525",55,1.54%,"3,580","3,700","3,510","24,502","87,492,970",N
A453340,현대그린푸드,KOSPI,"14,970",460,2.98%,"15,430","15,430","14,930","5,721","86,108,865",N
A009240,한샘,KOSPI,"42,350",350,0.83%,"41,950","42,600","41,900","2,025","85,507,950",N
A064760,티씨케이,KOSDAQ,"86,100","1,300",1.53%,"84,900","87,100","84,900",976,"84,307,100",N
A064550,바이오니아,KOSDAQ,"15,760",190,1.19%,"15,990","15,990","15,730","5,233","82,808,600",N
A338220,뷰노,KOSDAQ,"18,500",90,0.48%,"18,650","18,940","17,980","4,485","82,696,020",N
A214370,케어젠,KOSDAQ,"23,150",550,2.32%,"24,050","24,050","23,150","3,522","82,192,400",N
A179900,유티아이,KOSDAQ,"20,050",420,2.14%,"18,260","20,150","18,260","4,071","80,588,950",N
A054450,텔레칩스,KOSDAQ,"13,820",170,1.25%,"13,650","13,930","13,650","5,818","80,242,460",N
A461030,아이엠비디엑스,KOSDAQ,"8,630",110,1.26%,"8,620","8,740","8,480","9,300","79,663,960",N
A003380,하림지주,KOSDAQ,"6,040",30,0.50%,"5,960","6,050","5,910","13,259","79,460,390",N
A000210,DL,KOSPI,"32,650",300,0.93%,"32,400","33,100","32,300","2,418","79,000,550",N
A131290,티에스이,KOSDAQ,"42,700",550,1.30%,"42,150","42,800","41,900","1,863","78,877,525",N
A336370,솔루스첨단소재,KOSPI,"8,400",40,0.47%,"8,440","8,470","8,340","9,348","78,659,930",N
A032500,케이엠더블유,KOSDAQ,"8,670",90,1.05%,"8,630","8,780","8,590","8,962","78,134,420",N
A394280,오픈엣지테크놀로지,KOSDAQ,"12,870",40,0.31%,"12,840","12,950","12,670","6,088","77,807,880",N
A032620,유비케어,KOSDAQ,"3,685",45,1.24%,"3,650","3,695","3,640","21,161","77,672,880",N
A259630,엠플러스,KOSDAQ,"7,520",10,0.13%,"7,510","7,600","7,450","10,162","76,475,900",N
A025900,동화기업,KOSDAQ,"8,390",20,0.24%,"8,400","8,540","8,350","9,074","76,345,950",N
A251970,펌텍코리아,KOSDAQ,"54,800","1,100",1.97%,"55,900","56,450","54,600","1,382","76,251,050",N
A004690,삼천리,KOSPI,"92,100",0,0%,"92,100","92,400","91,900",810,"74,662,100",N
A018670,SK가스,KOSPI,"233,000","1,500",0.64%,"234,000","234,500","230,500",321,"74,636,500",N
A443670,에스피소프트,KOSDAQ,"6,800",20,0.29%,"6,830","6,880","6,710","10,901","74,063,540",N
A082920,비츠로셀,KOSDAQ,"23,900",100,0.42%,"24,000","24,100","23,700","3,103","73,981,650",N
A005430,한국공항,KOSPI,"48,000",950,2.02%,"47,400","48,400","47,400","1,541","73,621,000",N
A086390,유니테스트,KOSDAQ,"10,080",80,0.80%,"9,900","10,350","9,900","7,261","73,343,925",N
A487570,HS효성,KOSPI,"40,400",200,0.49%,"40,700","40,700","40,100","1,789","72,512,500",N
A095610,테스,KOSDAQ,"20,950",50,0.24%,"20,900","21,100","20,650","3,472","72,464,500",N
A381620,제닉스,KOSDAQ,"7,790",60,0.78%,"7,730","7,820","7,700","9,340","72,213,380",N
A026960,동서,KOSPI,"26,050",100,0.38%,"26,600","26,600","25,800","2,746","71,867,600",N
A049770,동원F&B,KOSPI,"37,300",0,0%,"36,850","37,350","36,700","1,923","71,165,100",N
A004800,효성,KOSPI,"52,600",0,0%,"51,700","52,600","51,600","1,364","71,151,300",N
A068240,다원시스,KOSDAQ,"8,620",80,0.92%,"9,210","9,210","8,610","8,206","70,934,310",N
A270660,에브리봇,KOSDAQ,"14,300",80,0.56%,"13,820","14,520","13,820","4,935","70,609,440",N
A176750,듀켐바이오,KOSDAQ,"10,750",70,0.66%,"10,680","10,880","10,490","6,634","70,355,760",N
A420770,기가비스,KOSDAQ,"26,300",450,1.68%,"26,650","27,150","26,250","2,622","70,182,900",N
A019170,신풍제약,KOSPI,"7,530",10,0.13%,"7,630","7,800","7,500","9,175","69,247,270",N
A001530,DI동일,KOSPI,"40,200",900,2.19%,"40,500","40,500","39,850","1,707","68,471,400",N
A299030,하나기술,KOSDAQ,"20,450",400,2%,"20,000","20,500","20,000","3,351","68,410,150",N
A267850,아시아나IDT,KOSPI,"11,660",370,3.28%,"11,480","11,750","11,340","5,852","67,691,140",N
A462350,이노스페이스,KOSDAQ,"20,600",250,1.20%,"20,700","21,000","20,600","3,212","66,778,250",N
A145990,삼양사,KOSPI,"47,900",250,0.52%,"48,150","48,800","47,650","1,383","66,297,025",N
A361390,제노코,KOSDAQ,"16,780",160,0.96%,"16,780","16,800","16,620","3,950","66,104,180",N
A028100,동아지질,KOSPI,"14,570",180,1.22%,"14,920","14,920","14,500","4,516","65,748,670",N
A215200,메가스터디교육,KOSDAQ,"51,300",500,0.98%,"50,800","51,800","50,500","1,267","64,780,800",N
A063080,컴투스홀딩스,KOSDAQ,"20,050",650,3.14%,"20,500","20,600","20,000","3,199","64,668,900",N
A003690,코리안리,KOSPI,"8,130",20,0.25%,"8,120","8,150","8,050","7,835","63,607,770",N
A070960,모나용평,KOSPI,"4,055",115,2.76%,"4,115","4,175","4,045","15,505","63,544,340",N
A126700,하이비젼시스템,KOSDAQ,"15,790",40,0.25%,"15,890","15,900","15,670","4,017","63,265,050",N
A002960,한국쉘석유,KOSPI,"364,000","1,000",0.28%,"363,000","367,000","362,000",173,"63,098,500",N
A241590,화승엔터프라이즈,KOSPI,"7,830",20,0.26%,"7,840","7,900","7,760","7,975","62,340,280",N
A095500,미래나노텍,KOSDAQ,"7,760",30,0.39%,"7,920","8,000","7,720","7,874","61,705,690",N
A064960,SNT모티브,KOSPI,"27,050",300,1.10%,"27,350","28,150","27,000","2,255","61,614,400",N
A078520,에이블씨엔씨,KOSPI,"7,000",30,0.43%,"7,030","7,080","6,960","8,737","61,228,110",N
A126720,수산인더스트리,KOSPI,"19,280",340,1.73%,"19,550","19,550","19,000","3,186","61,134,280",N
A004430,송원산업,KOSPI,"12,200",50,0.41%,"12,150","12,230","11,960","5,028","60,913,810",N
A002020,코오롱,KOSPI,"22,200",350,1.60%,"21,750","22,200","21,500","2,757","60,313,400",N
A078340,컴투스,KOSDAQ,"39,800",450,1.14%,"39,200","39,850","39,200","1,504","59,495,450",N
A017810,풀무원,KOSPI,"14,780",40,0.27%,"14,710","14,910","14,710","3,898","57,647,630",N
A017940,E1,KOSPI,"61,600",300,0.48%,"61,900","61,900","61,400",929,"57,296,400",N
A226400,오스테오닉,KOSDAQ,"6,810",130,1.87%,"6,870","6,940","6,740","8,383","56,936,010",N
A117580,대성에너지,KOSPI,"7,770",0,0%,"7,840","7,840","7,740","7,280","56,711,040",N
A099190,아이센스,KOSDAQ,"16,500",30,0.18%,"16,210","16,700","16,210","3,429","56,700,400",N
A418550,제이오,KOSDAQ,"9,120",50,0.55%,"9,700","9,700","9,080","6,071","55,955,150",N
A056190,에스에프에이,KOSDAQ,"20,050",0,0%,"20,100","20,300","19,940","2,731","54,678,070",N
A036200,유니셈,KOSDAQ,"6,000",50,0.84%,"5,980","6,050","5,980","9,079","54,666,030",N
A338840,와이바이오로직스,KOSDAQ,"7,530",70,0.92%,"8,060","8,060","7,330","7,291","54,391,410",N
A147830,제룡산업,KOSDAQ,"5,840",0,0%,"5,890","5,890","5,830","9,245","54,069,010",N
A068290,삼성출판사,KOSPI,"16,300",110,0.68%,"16,400","16,610","16,190","3,232","52,809,860",N
A007810,코리아써키트,KOSPI,"10,360",100,0.97%,"10,220","10,400","10,200","5,078","52,292,360",N
A003960,사조대림,KOSPI,"37,850",200,0.53%,"37,850","38,450","37,850","1,366","52,063,450",N
A009900,명신산업,KOSPI,"8,030",70,0.86%,"8,010","8,140","7,990","6,432","51,844,280",N
A101160,월덱스,KOSDAQ,"17,550",100,0.57%,"17,450","17,660","17,450","2,930","51,508,240",N
A006120,SK디스커버리,KOSPI,"41,400",450,1.08%,"41,850","41,850","41,300","1,237","51,128,750",N
A007310,오뚜기,KOSPI,"404,500","2,500",0.62%,"402,000","409,000","401,000",125,"50,528,000",N
A001820,삼화콘덴서,KOSPI,"24,850",300,1.22%,"24,550","25,200","24,550","2,021","50,338,525",N
A192650,드림텍,KOSPI,"6,250",140,2.19%,"6,340","6,390","6,250","7,883","49,534,420",N
A452280,한선엔지니어링,KOSDAQ,"6,630",20,0.30%,"6,600","6,670","6,560","7,470","49,448,910",N
A038500,삼표시멘트,KOSDAQ,"3,135",20,0.64%,"3,130","3,140","3,110","15,800","49,320,000",N
A099440,스맥,KOSDAQ,"2,700",20,0.74%,"2,690","2,745","2,675","18,152","49,123,085",N
A111770,영원무역,KOSPI,"46,550",950,2%,"47,050","48,800","46,550","1,028","48,864,400",N
A078160,메디포스트,KOSDAQ,"8,740",240,2.67%,"9,000","9,090","8,610","5,323","47,167,400",N
A046890,서울반도체,KOSDAQ,"6,700",70,1.06%,"6,640","6,700","6,640","6,988","46,663,870",N
A053690,한미글로벌,KOSPI,"15,970",150,0.93%,"16,120","16,120","15,850","2,920","46,635,835",N
A003240,태광산업,KOSPI,"751,000","6,000",0.81%,"759,000","759,000","737,000",62,"46,192,000",N
A293780,압타바이오,KOSDAQ,"7,070",90,1.26%,"7,080","7,330","6,990","6,545","46,136,040",N
A049070,인탑스,KOSDAQ,"16,060",30,0.19%,"16,010","16,160","16,000","2,812","45,087,520",N
A069080,웹젠,KOSDAQ,"13,860",120,0.87%,"13,740","14,080","13,500","3,186","44,238,160",N
A265520,AP시스템,KOSDAQ,"17,140",90,0.53%,"17,010","17,300","17,000","2,569","43,939,800",N
A006620,동구바이오제약,KOSDAQ,"5,290",60,1.12%,"5,400","5,400","5,230","8,225","43,320,130",N
A402490,그린리소스,KOSDAQ,"13,270",50,0.38%,"13,890","13,890","13,220","3,233","43,077,970",N
A365340,성일하이텍,KOSDAQ,"33,200",200,0.60%,"33,400","33,900","33,000","1,274","42,572,500",N
A000370,한화손해보험,KOSPI,"4,000",35,0.87%,"4,035","4,035","3,980","10,591","42,372,185",N
A322510,제이엘케이,KOSDAQ,"7,130",10,0.14%,"7,120","7,170","7,030","5,912","41,955,290",N
A243840,신흥에스이씨,KOSDAQ,"4,275",15,0.35%,"4,320","4,330","4,220","9,621","41,330,745",N
A013890,지누스,KOSPI,"17,800",90,0.51%,"17,440","17,800","17,420","2,322","41,077,640",N
A033160,엠케이전자,KOSDAQ,"7,520",100,1.35%,"7,470","7,530","7,400","5,489","40,904,520",N
A001750,한양증권,KOSPI,"13,550",30,0.22%,"14,000","14,300","13,400","3,010","40,539,570",N
A092870,엑시콘,KOSDAQ,"10,290",40,0.39%,"10,250","10,380","10,200","3,910","40,209,880",N
A053610,프로텍,KOSDAQ,"24,550",100,0.41%,"24,700","24,800","24,200","1,626","39,927,900",N
A078350,한양디지텍,KOSDAQ,"9,890",50,0.51%,"9,840","9,950","9,740","3,992","39,470,380",N
A114810,한솔아이원스,KOSDAQ,"7,710",70,0.90%,"7,800","7,800","7,700","5,066","39,088,340",N
A016610,DB증권,KOSPI,"6,340",30,0.47%,"6,370","6,380","6,300","6,118","38,777,810",N
A351870,차이커뮤니케이션,KOSDAQ,"8,120",80,1%,"8,450","8,450","8,080","4,757","38,578,090",N
A012750,에스원,KOSPI,"63,700",800,1.24%,"64,500","66,900","63,700",584,"38,314,400",N
A091120,이엠텍,KOSDAQ,"12,000",110,0.91%,"12,320","12,320","12,000","3,171","38,249,255",N
A016380,KG스틸,KOSPI,"5,800",50,0.85%,"5,860","5,880","5,800","6,547","38,184,570",N
A025540,한국단자,KOSPI,"64,000","1,200",1.84%,"65,400","65,400","64,000",594,"38,160,800",N
A091700,파트론,KOSDAQ,"6,660",60,0.89%,"6,720","6,720","6,600","5,738","38,125,200",N
A036540,SFA반도체,KOSDAQ,"3,040",35,1.16%,"3,045","3,045","3,005","12,489","37,822,365",N
A030960,양지사,KOSDAQ,"8,600",20,0.23%,"8,620","8,730","8,570","4,235","36,523,960",N
A215000,골프존,KOSDAQ,"63,900",500,0.78%,"64,500","64,600","63,600",564,"36,037,200",N
A460860,동국제강,KOSPI,"9,170",60,0.66%,"9,100","9,240","9,090","3,908","35,844,730",N
A060720,KH바텍,KOSDAQ,"9,260",40,0.43%,"9,380","9,400","9,230","3,857","35,762,300",N
A377450,리파인,KOSDAQ,"12,010",110,0.91%,"12,150","12,170","12,010","2,969","35,719,900",N
A305090,마이크로디지탈,KOSDAQ,"9,140",360,3.79%,"9,510","9,530","9,140","3,818","35,478,850",N
A137310,에스디바이오센서,KOSPI,"9,480",10,0.11%,"9,490","9,630","9,360","3,635","34,668,490",N
A005300,롯데칠성,KOSPI,"110,100",800,0.73%,"110,900","110,900","109,400",313,"34,441,700",N
A334970,프레스티지바이오로직스,KOSDAQ,"3,930",185,4.50%,"4,125","4,125","3,910","8,687","34,408,385",N
A451760,컨텍,KOSDAQ,"10,150",180,1.81%,"9,990","10,150","9,990","3,376","34,079,310",N
A003920,남양유업,KOSPI,"78,800",400,0.51%,"78,900","79,100","78,400",411,"32,436,700",N
A271940,일진하이솔루스,KOSPI,"13,200",130,0.98%,"13,500","13,500","13,200","2,440","32,391,600",N
A459100,위츠,KOSDAQ,"7,040",40,0.57%,"7,580","7,580","6,980","4,581","32,277,860",N
A000440,중앙에너비스,KOSDAQ,"13,450",50,0.37%,"13,570","13,710","13,430","2,370","32,212,690",N
A005250,녹십자홀딩스,KOSPI,"13,800",100,0.72%,"13,800","14,100","13,800","2,307","32,043,280",N
A458870,씨어스테크놀로지,KOSDAQ,"13,050",50,0.38%,"13,000","13,050","12,710","2,485","32,028,170",N
A348150,고바이오랩,KOSDAQ,"4,960",35,0.70%,"4,995","5,240","4,920","6,268","31,300,065",N
A081660,미스토홀딩스,KOSPI,"37,650",400,1.05%,"37,550","39,150","37,500",815,"31,257,150",N
A114190,강원에너지,KOSDAQ,"6,930",120,1.70%,"7,170","7,170","6,920","4,476","31,204,110",N
A003000,부광약품,KOSPI,"3,935",60,1.50%,"3,995","4,000","3,925","7,706","30,469,120",N
A069960,현대백화점,KOSPI,"59,800",400,0.67%,"60,900","61,600","58,500",508,"30,423,800",N
A009970,영원무역홀딩스,KOSPI,"96,800","1,300",1.36%,"97,100","98,300","96,300",312,"30,226,800",N
A381970,케이카,KOSPI,"13,990",80,0.57%,"14,070","14,100","13,960","2,150","30,090,260",N
A382840,원준,KOSDAQ,"9,100",40,0.44%,"9,100","9,150","9,080","3,260","29,636,030",N
A138490,코오롱ENP,KOSPI,"6,220",70,1.14%,"6,160","6,230","6,120","4,772","29,495,530",N
A001430,세아베스틸지주,KOSPI,"17,830",180,1.02%,"17,670","18,090","17,340","1,650","29,430,550",N
A043150,바텍,KOSDAQ,"20,000",50,0.25%,"20,100","20,100","19,980","1,462","29,241,965",N
A001740,SK네트웍스,KOSPI,"4,225",5,0.12%,"4,205","4,260","4,180","6,883","29,049,640",N
A278280,천보,KOSDAQ,"35,300",450,1.26%,"35,800","36,300","35,300",813,"29,015,200",N
A443250,레뷰코퍼레이션,KOSDAQ,"12,770",100,0.79%,"13,400","13,470","12,580","2,248","28,498,200",N
A000670,영풍,KOSPI,"36,000",100,0.28%,"36,850","36,850","35,650",786,"28,386,400",N
A126560,현대퓨처넷,KOSPI,"2,855",5,0.18%,"2,880","2,890","2,850","9,644","27,622,225",N
A110990,디아이티,KOSDAQ,"12,980",170,1.33%,"12,930","12,980","12,720","2,082","26,938,360",N
A053080,케이엔솔,KOSDAQ,"11,630",200,1.75%,"11,550","11,640","11,480","2,245","26,010,660",N
A004380,삼익THK,KOSPI,"9,860",10,0.10%,"9,710","9,900","9,550","2,615","25,717,250",N
A297090,씨에스베어링,KOSDAQ,"5,880",40,0.68%,"5,920","6,000","5,850","4,265","25,211,570",N
A040300,YTN,KOSDAQ,"3,180",10,0.32%,"3,195","3,195","3,165","7,917","25,119,495",N
A282880,코윈테크,KOSDAQ,"12,810",20,0.16%,"12,830","12,950","12,750","1,954","24,979,220",N
A297890,HB솔루션,KOSDAQ,"2,420",5,0.21%,"2,425","2,440","2,410","10,308","24,923,550",N
A190510,나무가,KOSDAQ,"12,890",110,0.85%,"13,180","13,180","12,830","1,901","24,536,810",N
A063160,종근당바이오,KOSPI,"22,050",800,3.50%,"22,600","22,600","22,000","1,094","24,295,950",N
A007160,사조산업,KOSPI,"36,050",300,0.84%,"35,750","36,250","35,500",674,"24,161,350",N
A009290,광동제약,KOSPI,"5,510",20,0.36%,"5,490","5,630","5,470","4,316","23,816,660",N
A452200,민테크,KOSDAQ,"4,045",35,0.87%,"4,050","4,100","3,960","5,864","23,776,460",N
A082850,우리바이오,KOSDAQ,"2,255",5,0.22%,"2,315","2,315","2,245","10,514","23,722,217",N
A003580,HLB글로벌,KOSPI,"3,080",45,1.44%,"3,130","3,190","2,985","7,770","23,671,265",N
A317690,퀀타매트릭스,KOSDAQ,"3,615",20,0.55%,"3,650","3,660","3,570","6,288","22,678,755",N
A339770,교촌에프앤비,KOSPI,"5,360",0,0%,"5,380","5,550","5,350","4,172","22,489,470",N
A101530,해태제과식품,KOSPI,"6,960",80,1.14%,"7,070","7,080","6,810","3,239","22,353,280",N
A054210,이랜텍,KOSDAQ,"5,040",50,1%,"5,040","5,040","5,000","4,394","22,055,760",N
A069260,TKG휴켐스,KOSPI,"16,230",0,0%,"16,210","16,250","16,120","1,361","22,050,450",N
A396270,넥스트칩,KOSDAQ,"6,910",0,0%,"7,230","7,230","6,880","3,119","21,646,720",N
A286940,롯데이노베이트,KOSPI,"19,000",180,0.96%,"18,820","19,040","18,720","1,144","21,643,780",N
A425040,티이엠씨,KOSDAQ,"6,510",80,1.21%,"6,580","6,590","6,310","3,178","20,715,290",N
A038290,마크로젠,KOSDAQ,"16,000",70,0.44%,"16,070","16,200","15,850","1,300","20,630,950",N
A145170,노브랜드,KOSDAQ,"5,400",0,0%,"5,590","5,590","5,380","3,794","20,503,230",N
A102460,이연제약,KOSPI,"11,000",210,1.87%,"10,830","11,230","10,800","1,824","20,088,420",N
A290550,디케이티,KOSDAQ,"7,000",0,0%,"7,100","7,100","6,960","2,801","19,568,750",N
A036830,솔브레인홀딩스,KOSDAQ,"31,250",350,1.11%,"31,850","31,850","31,200",610,"19,231,250",N
A089890,코세스,KOSDAQ,"7,260",130,1.82%,"7,130","7,340","7,130","2,632","19,083,320",N
A396470,워트,KOSDAQ,"7,440",120,1.64%,"7,320","7,450","7,290","2,528","18,596,320",N
A060250,NHN KCP,KOSDAQ,"7,670",40,0.52%,"7,730","7,800","7,630","2,369","18,182,350",N
A003720,삼영,KOSPI,"4,050",50,1.25%,"4,010","4,090","4,010","4,441","17,960,400",N
A039860,나노엔텍,KOSDAQ,"3,380",40,1.17%,"3,430","3,430","3,335","5,291","17,775,180",N
A252990,샘씨엔에스,KOSDAQ,"4,665",45,0.97%,"4,685","4,685","4,615","3,802","17,638,500",N
A029960,코엔텍,KOSDAQ,"8,920",0,0%,"8,920","8,930","8,920","1,957","17,464,970",N
A118990,모트렉스,KOSDAQ,"8,470",10,0.12%,"8,500","8,590","8,460","2,027","17,269,740",N
A025770,한국정보통신,KOSDAQ,"7,700",30,0.39%,"7,750","7,990","7,700","2,193","17,103,630",N
A123410,코리아에프티,KOSDAQ,"4,540",60,1.30%,"4,670","4,670","4,540","3,616","16,582,555",N
A025860,남해화학,KOSPI,"6,780",20,0.30%,"6,740","6,820","6,700","2,440","16,572,630",N
A267980,매일유업,KOSDAQ,"37,450",0,0%,"37,500","37,850","37,350",430,"16,135,900",N
A033240,자화전자,KOSPI,"11,780",40,0.34%,"11,860","11,900","11,690","1,353","15,926,330",N
A064290,인텍플러스,KOSDAQ,"9,620",180,1.84%,"9,900","9,940","9,600","1,584","15,411,560",N
A010780,아이에스동서,KOSPI,"18,440",240,1.32%,"18,200","18,440","18,160",829,"15,184,300",N
A035600,KG이니시스,KOSDAQ,"8,710",0,0%,"8,800","8,960","8,700","1,741","15,167,040",N
A105630,한세실업,KOSPI,"11,040",160,1.43%,"11,100","11,290","11,040","1,357","15,069,330",N
A033640,네패스,KOSDAQ,"6,920",60,0.87%,"6,870","7,000","6,870","2,170","15,042,080",N
A053280,예스24,KOSDAQ,"4,220",25,0.59%,"4,240","4,245","4,200","3,477","14,666,480",N
A432470,케이엔에스,KOSDAQ,"10,480",170,1.60%,"10,650","10,750","10,480","1,389","14,646,130",N
A005950,이수화학,KOSPI,"5,590",20,0.36%,"5,630","5,630","5,580","2,536","14,231,750",N
A460850,동국씨엠,KOSPI,"6,170",60,0.96%,"6,350","6,350","6,150","2,279","14,118,300",N
A079430,현대리바트,KOSPI,"7,320",60,0.83%,"7,280","7,350","7,280","1,895","13,853,320",N
A005090,SGC에너지,KOSPI,"23,050",50,0.22%,"23,200","23,250","23,000",600,"13,841,750",N
A009300,삼아제약,KOSDAQ,"16,830",160,0.94%,"16,990","16,990","16,830",821,"13,831,990",N
A002900,TYM,KOSPI,"4,375",80,1.80%,"4,455","4,455","4,375","2,964","13,050,180",N
A014820,동원시스템즈,KOSPI,"32,750",300,0.91%,"32,950","33,500","32,500",393,"12,882,800",N
A030190,NICE평가정보,KOSPI,"12,680",160,1.25%,"12,830","12,830","12,530","1,021","12,862,280",N
A234340,헥토파이낸셜,KOSDAQ,"13,720",150,1.08%,"13,870","13,870","13,710",868,"11,918,530",N
A307750,국전약품,KOSDAQ,"3,165",30,0.94%,"3,195","3,200","3,100","3,781","11,909,710",N
A011810,STX,KOSPI,"3,430",0,0%,"3,430","3,490","3,405","3,448","11,841,275",N
A085670,뉴프렉스,KOSDAQ,"4,600",10,0.22%,"4,690","4,690","4,555","2,561","11,789,545",N
A047310,파워로직스,KOSDAQ,"4,600",0,0%,"4,585","4,600","4,565","2,537","11,626,860",N
